"X","trialNum","rt","subject","condition","Focal1","Focal2","Focal3","ParticipantNum","InducerL","InducerR","ConcurrentL","ConcurrentR","choice","DataSet"
23,24,7363,"nsRf1n4XhH","Color-11","Color","","","11","Noise-Piano-L","Noise-Piano-H","Color-RB-H","Color-RB-L",0,"Color"
24,25,4097,"nsRf1n4XhH","Color-11","Color","","","11","Size-Triangles-L","Size-Triangles-H","Color-RY-L","Color-RY-H",0,"Color"
25,26,3349,"nsRf1n4XhH","Color-11","Color","","","11","Color-YB-H","Color-YB-L","Brightness-Circles-H","Brightness-Circles-L",0,"Color"
26,27,4013,"nsRf1n4XhH","Color-11","Color","","","11","Color-RG-H","Color-RG-L","Shape-BK2-L","Shape-BK2-H",1,"Color"
27,28,6430,"nsRf1n4XhH","Color-11","Color","","","11","Color-RG-H","Color-RG-L","Amp-Tone-L","Amp-Tone-H",1,"Color"
28,29,4834,"nsRf1n4XhH","Color-11","Color","","","11","Shape-BK2-L","Shape-BK2-H","Color-RY-L","Color-RY-H",0,"Color"
29,30,10098,"nsRf1n4XhH","Color-11","Color","","","11","Color-RY-L","Color-RY-H","Affect-HS-L","Affect-HS-H",1,"Color"
30,31,3933,"nsRf1n4XhH","Color-11","Color","","","11","Size-Triangles-H","Size-Triangles-L","Color-YB-H","Color-YB-L",0,"Color"
31,32,5852,"nsRf1n4XhH","Color-11","Color","","","11","Color-RB-L","Color-RB-H","Affect-HS-H","Affect-HS-L",1,"Color"
32,33,3525,"nsRf1n4XhH","Color-11","Color","","","11","Size-Triangles-L","Size-Triangles-H","Color-RB-H","Color-RB-L",1,"Color"
33,34,4801,"nsRf1n4XhH","Color-11","Color","","","11","Pitch-Tone-H","Pitch-Tone-L","Color-YB-H","Color-YB-L",0,"Color"
34,35,5173,"nsRf1n4XhH","Color-11","Color","","","11","Color-RB-L","Color-RB-H","Pitch-Tone-H","Pitch-Tone-L",1,"Color"
35,36,4004,"nsRf1n4XhH","Color-11","Color","","","11","Noise-Piano-H","Noise-Piano-L","Color-YB-H","Color-YB-L",1,"Color"
36,37,9190,"nsRf1n4XhH","Color-11","Color","","","11","Noise-Piano-L","Noise-Piano-H","Color-RY-L","Color-RY-H",0,"Color"
37,38,4331,"nsRf1n4XhH","Color-11","Color","","","11","Affect-HS-H","Affect-HS-L","Color-YB-H","Color-YB-L",0,"Color"
38,39,4674,"nsRf1n4XhH","Color-11","Color","","","11","Amp-Tone-H","Amp-Tone-L","Color-YB-H","Color-YB-L",0,"Color"
39,40,5466,"nsRf1n4XhH","Color-11","Color","","","11","Color-RY-L","Color-RY-H","Speed-SP3-L","Speed-SP3-H",1,"Color"
40,41,3652,"nsRf1n4XhH","Color-11","Color","","","11","Size-Triangles-H","Size-Triangles-L","Color-RG-L","Color-RG-H",1,"Color"
41,42,7154,"nsRf1n4XhH","Color-11","Color","","","11","Speed-SP3-L","Speed-SP3-H","Color-RY-L","Color-RY-H",1,"Color"
42,43,3771,"nsRf1n4XhH","Color-11","Color","","","11","Color-RB-L","Color-RB-H","Shape-BK2-H","Shape-BK2-L",1,"Color"
43,44,5102,"nsRf1n4XhH","Color-11","Color","","","11","Color-YB-H","Color-YB-L","Pitch-Tone-H","Pitch-Tone-L",0,"Color"
44,45,6383,"nsRf1n4XhH","Color-11","Color","","","11","Color-RG-H","Color-RG-L","Noise-Piano-L","Noise-Piano-H",0,"Color"
45,46,3076,"nsRf1n4XhH","Color-11","Color","","","11","Brightness-Circles-L","Brightness-Circles-H","Color-RY-L","Color-RY-H",1,"Color"
46,47,2677,"nsRf1n4XhH","Color-11","Color","","","11","Color-RY-L","Color-RY-H","Shape-BK2-L","Shape-BK2-H",0,"Color"
47,48,14309,"nsRf1n4XhH","Color-11","Color","","","11","Affect-HS-H","Affect-HS-L","Color-RG-L","Color-RG-H",1,"Color"
48,49,3474,"nsRf1n4XhH","Color-11","Color","","","11","Speed-SP3-L","Speed-SP3-H","Color-RB-H","Color-RB-L",1,"Color"
49,50,3042,"nsRf1n4XhH","Color-11","Color","","","11","Color-RY-L","Color-RY-H","Brightness-Circles-L","Brightness-Circles-H",1,"Color"
50,51,4924,"nsRf1n4XhH","Color-11","Color","","","11","Color-YB-H","Color-YB-L","Amp-Tone-H","Amp-Tone-L",0,"Color"
51,52,3622,"nsRf1n4XhH","Color-11","Color","","","11","Color-YB-H","Color-YB-L","Affect-HS-H","Affect-HS-L",0,"Color"
52,53,4769,"nsRf1n4XhH","Color-11","Color","","","11","Color-RB-L","Color-RB-H","Brightness-Circles-H","Brightness-Circles-L",1,"Color"
53,54,9448,"nsRf1n4XhH","Color-11","Color","","","11","Color-RY-L","Color-RY-H","Pitch-Tone-L","Pitch-Tone-H",1,"Color"
54,55,4186,"nsRf1n4XhH","Color-11","Color","","","11","Shape-BK2-H","Shape-BK2-L","Color-YB-H","Color-YB-L",0,"Color"
55,56,4627,"nsRf1n4XhH","Color-11","Color","","","11","Color-RG-H","Color-RG-L","Pitch-Tone-L","Pitch-Tone-H",1,"Color"
56,57,4502,"nsRf1n4XhH","Color-11","Color","","","11","Pitch-Tone-H","Pitch-Tone-L","Color-RG-L","Color-RG-H",1,"Color"
57,58,8784,"nsRf1n4XhH","Color-11","Color","","","11","Brightness-Circles-H","Brightness-Circles-L","Color-RG-L","Color-RG-H",1,"Color"
58,59,4270,"nsRf1n4XhH","Color-11","Color","","","11","Color-RB-L","Color-RB-H","Amp-Tone-H","Amp-Tone-L",1,"Color"
59,60,5455,"nsRf1n4XhH","Color-11","Color","","","11","Amp-Tone-L","Amp-Tone-H","Color-RB-H","Color-RB-L",1,"Color"
60,61,6299,"nsRf1n4XhH","Color-11","Color","","","11","Noise-Piano-H","Noise-Piano-L","Color-RG-L","Color-RG-H",0,"Color"
61,62,4301,"nsRf1n4XhH","Color-11","Color","","","11","Affect-HS-L","Affect-HS-H","Color-RY-L","Color-RY-H",1,"Color"
62,63,3654,"nsRf1n4XhH","Color-11","Color","","","11","Color-RG-H","Color-RG-L","Speed-SP3-L","Speed-SP3-H",1,"Color"
63,64,3449,"nsRf1n4XhH","Color-11","Color","","","11","Color-YB-H","Color-YB-L","Size-Triangles-H","Size-Triangles-L",0,"Color"
0,1,8338,"o3v46o93ex","Color-12","Color","","","12","Color-RB-H","Color-RB-L","Amp-Piano-H","Amp-Piano-L",0,"Color"
1,2,7824,"o3v46o93ex","Color-12","Color","","","12","Amp-Piano-H","Amp-Piano-L","Color-RG-L","Color-RG-H",1,"Color"
2,3,5216,"o3v46o93ex","Color-12","Color","","","12","Color-YB-L","Color-YB-H","Brightness-Circles-H","Brightness-Circles-L",1,"Color"
3,4,9839,"o3v46o93ex","Color-12","Color","","","12","Color-RY-L","Color-RY-H","Noise-Piano-L","Noise-Piano-H",1,"Color"
4,5,9126,"o3v46o93ex","Color-12","Color","","","12","Color-YB-L","Color-YB-H","Noise-Piano-H","Noise-Piano-L",1,"Color"
5,6,4642,"o3v46o93ex","Color-12","Color","","","12","Color-RY-L","Color-RY-H","Speed-SP4-L","Speed-SP4-H",0,"Color"
6,7,8620,"o3v46o93ex","Color-12","Color","","","12","Color-YB-L","Color-YB-H","Size-Circles-H","Size-Circles-L",1,"Color"
7,8,6319,"o3v46o93ex","Color-12","Color","","","12","Pitch-Pulse-H","Pitch-Pulse-L","Color-RB-H","Color-RB-L",1,"Color"
8,9,11098,"o3v46o93ex","Color-12","Color","","","12","Color-RB-H","Color-RB-L","Pitch-Pulse-H","Pitch-Pulse-L",1,"Color"
9,10,5031,"o3v46o93ex","Color-12","Color","","","12","Color-RB-H","Color-RB-L","Noise-Piano-H","Noise-Piano-L",0,"Color"
10,11,6634,"o3v46o93ex","Color-12","Color","","","12","Color-RY-L","Color-RY-H","Size-Circles-L","Size-Circles-H",0,"Color"
11,12,9274,"o3v46o93ex","Color-12","Color","","","12","Color-RB-H","Color-RB-L","Affect-EB-H","Affect-EB-L",0,"Color"
12,13,4380,"o3v46o93ex","Color-12","Color","","","12","Brightness-Circles-L","Brightness-Circles-H","Color-YB-H","Color-YB-L",1,"Color"
13,14,3829,"o3v46o93ex","Color-12","Color","","","12","Size-Circles-L","Size-Circles-H","Color-YB-H","Color-YB-L",1,"Color"
14,15,10148,"o3v46o93ex","Color-12","Color","","","12","Color-RY-L","Color-RY-H","Shape-BK1-L","Shape-BK1-H",0,"Color"
15,16,7516,"o3v46o93ex","Color-12","Color","","","12","Color-RB-H","Color-RB-L","Shape-BK1-H","Shape-BK1-L",0,"Color"
16,17,5972,"o3v46o93ex","Color-12","Color","","","12","Speed-SP4-H","Speed-SP4-L","Color-RB-H","Color-RB-L",0,"Color"
17,18,5029,"o3v46o93ex","Color-12","Color","","","12","Color-YB-L","Color-YB-H","Speed-SP4-H","Speed-SP4-L",1,"Color"
18,19,7766,"o3v46o93ex","Color-12","Color","","","12","Pitch-Pulse-L","Pitch-Pulse-H","Color-YB-H","Color-YB-L",1,"Color"
19,20,4506,"o3v46o93ex","Color-12","Color","","","12","Speed-SP4-H","Speed-SP4-L","Color-RG-L","Color-RG-H",1,"Color"
20,21,5472,"o3v46o93ex","Color-12","Color","","","12","Brightness-Circles-H","Brightness-Circles-L","Color-RB-H","Color-RB-L",0,"Color"
21,22,4364,"o3v46o93ex","Color-12","Color","","","12","Shape-BK1-H","Shape-BK1-L","Color-RB-H","Color-RB-L",0,"Color"
22,23,8322,"o3v46o93ex","Color-12","Color","","","12","Color-YB-L","Color-YB-H","Amp-Piano-H","Amp-Piano-L",1,"Color"
23,24,10088,"o3v46o93ex","Color-12","Color","","","12","Noise-Piano-L","Noise-Piano-H","Color-RY-L","Color-RY-H",0,"Color"
24,25,11900,"o3v46o93ex","Color-12","Color","","","12","Color-RG-H","Color-RG-L","Shape-BK1-L","Shape-BK1-H",0,"Color"
25,26,8898,"o3v46o93ex","Color-12","Color","","","12","Color-YB-L","Color-YB-H","Pitch-Pulse-H","Pitch-Pulse-L",0,"Color"
26,27,9097,"o3v46o93ex","Color-12","Color","","","12","Color-RG-H","Color-RG-L","Affect-EB-L","Affect-EB-H",1,"Color"
27,28,7331,"o3v46o93ex","Color-12","Color","","","12","Affect-EB-L","Affect-EB-H","Color-YB-H","Color-YB-L",0,"Color"
28,29,5615,"o3v46o93ex","Color-12","Color","","","12","Noise-Piano-L","Noise-Piano-H","Color-YB-H","Color-YB-L",1,"Color"
29,30,5355,"o3v46o93ex","Color-12","Color","","","12","Size-Circles-H","Size-Circles-L","Color-RG-L","Color-RG-H",0,"Color"
30,31,3898,"o3v46o93ex","Color-12","Color","","","12","Color-RG-H","Color-RG-L","Speed-SP4-L","Speed-SP4-H",1,"Color"
31,32,3477,"o3v46o93ex","Color-12","Color","","","12","Color-RB-H","Color-RB-L","Speed-SP4-H","Speed-SP4-L",0,"Color"
32,33,5249,"o3v46o93ex","Color-12","Color","","","12","Color-RY-L","Color-RY-H","Pitch-Pulse-L","Pitch-Pulse-H",1,"Color"
33,34,9624,"o3v46o93ex","Color-12","Color","","","12","Amp-Piano-H","Amp-Piano-L","Color-RB-H","Color-RB-L",0,"Color"
34,35,11338,"o3v46o93ex","Color-12","Color","","","12","Brightness-Circles-H","Brightness-Circles-L","Color-RG-L","Color-RG-H",0,"Color"
35,36,6337,"o3v46o93ex","Color-12","Color","","","12","Color-RY-L","Color-RY-H","Brightness-Circles-L","Brightness-Circles-H",1,"Color"
36,37,5786,"o3v46o93ex","Color-12","Color","","","12","Color-RY-L","Color-RY-H","Amp-Piano-L","Amp-Piano-H",0,"Color"
37,38,5907,"o3v46o93ex","Color-12","Color","","","12","Color-RY-L","Color-RY-H","Affect-EB-L","Affect-EB-H",0,"Color"
38,39,4956,"o3v46o93ex","Color-12","Color","","","12","Shape-BK1-H","Shape-BK1-L","Color-RG-L","Color-RG-H",1,"Color"
39,40,8338,"o3v46o93ex","Color-12","Color","","","12","Noise-Piano-H","Noise-Piano-L","Color-RB-H","Color-RB-L",0,"Color"
40,41,7020,"o3v46o93ex","Color-12","Color","","","12","Shape-BK1-L","Shape-BK1-H","Color-RY-L","Color-RY-H",0,"Color"
41,42,6015,"o3v46o93ex","Color-12","Color","","","12","Color-RG-H","Color-RG-L","Pitch-Pulse-L","Pitch-Pulse-H",0,"Color"
42,43,8787,"o3v46o93ex","Color-12","Color","","","12","Affect-EB-H","Affect-EB-L","Color-RB-H","Color-RB-L",1,"Color"
43,44,7491,"o3v46o93ex","Color-12","Color","","","12","Color-YB-L","Color-YB-H","Shape-BK1-H","Shape-BK1-L",1,"Color"
44,45,3611,"o3v46o93ex","Color-12","Color","","","12","Color-RG-H","Color-RG-L","Size-Circles-L","Size-Circles-H",0,"Color"
45,46,5250,"o3v46o93ex","Color-12","Color","","","12","Color-RG-H","Color-RG-L","Amp-Piano-L","Amp-Piano-H",0,"Color"
46,47,3619,"o3v46o93ex","Color-12","Color","","","12","Color-RB-H","Color-RB-L","Size-Circles-H","Size-Circles-L",1,"Color"
47,48,3163,"o3v46o93ex","Color-12","Color","","","12","Speed-SP4-L","Speed-SP4-H","Color-RY-L","Color-RY-H",0,"Color"
48,49,23802,"o3v46o93ex","Color-12","Color","","","12","Color-RG-H","Color-RG-L","Brightness-Circles-L","Brightness-Circles-H",1,"Color"
49,50,6347,"o3v46o93ex","Color-12","Color","","","12","Amp-Piano-L","Amp-Piano-H","Color-YB-H","Color-YB-L",1,"Color"
50,51,12132,"o3v46o93ex","Color-12","Color","","","12","Noise-Piano-H","Noise-Piano-L","Color-RG-L","Color-RG-H",1,"Color"
51,52,6920,"o3v46o93ex","Color-12","Color","","","12","Pitch-Pulse-H","Pitch-Pulse-L","Color-RG-L","Color-RG-H",0,"Color"
52,53,5154,"o3v46o93ex","Color-12","Color","","","12","Color-RB-H","Color-RB-L","Brightness-Circles-H","Brightness-Circles-L",1,"Color"
53,54,4123,"o3v46o93ex","Color-12","Color","","","12","Size-Circles-H","Size-Circles-L","Color-RB-H","Color-RB-L",1,"Color"
54,55,2899,"o3v46o93ex","Color-12","Color","","","12","Brightness-Circles-L","Brightness-Circles-H","Color-RY-L","Color-RY-H",1,"Color"
55,56,11836,"o3v46o93ex","Color-12","Color","","","12","Affect-EB-H","Affect-EB-L","Color-RG-L","Color-RG-H",0,"Color"
56,57,5100,"o3v46o93ex","Color-12","Color","","","12","Speed-SP4-L","Speed-SP4-H","Color-YB-H","Color-YB-L",1,"Color"
57,58,5817,"o3v46o93ex","Color-12","Color","","","12","Pitch-Pulse-L","Pitch-Pulse-H","Color-RY-L","Color-RY-H",1,"Color"
58,59,7155,"o3v46o93ex","Color-12","Color","","","12","Shape-BK1-L","Shape-BK1-H","Color-YB-H","Color-YB-L",1,"Color"
59,60,8536,"o3v46o93ex","Color-12","Color","","","12","Color-RG-H","Color-RG-L","Noise-Piano-L","Noise-Piano-H",1,"Color"
60,61,4475,"o3v46o93ex","Color-12","Color","","","12","Color-YB-L","Color-YB-H","Affect-EB-H","Affect-EB-L",0,"Color"
61,62,3108,"o3v46o93ex","Color-12","Color","","","12","Size-Circles-L","Size-Circles-H","Color-RY-L","Color-RY-H",1,"Color"
62,63,6167,"o3v46o93ex","Color-12","Color","","","12","Amp-Piano-L","Amp-Piano-H","Color-RY-L","Color-RY-H",0,"Color"
63,64,5954,"o3v46o93ex","Color-12","Color","","","12","Affect-EB-L","Affect-EB-H","Color-RY-L","Color-RY-H",1,"Color"
0,1,4957,"ONiw3hexIp","Color-8","Color","","","8","Affect-SC-L","Affect-SC-H","Color-RG-L","Color-RG-H",0,"Color"
1,2,5226,"ONiw3hexIp","Color-8","Color","","","8","Noise-Piano-L","Noise-Piano-H","Color-RG-L","Color-RG-H",0,"Color"
2,3,6287,"ONiw3hexIp","Color-8","Color","","","8","Color-RY-H","Color-RY-L","Shape-BK3-H","Shape-BK3-L",0,"Color"
3,4,6210,"ONiw3hexIp","Color-8","Color","","","8","Pitch-Piano-L","Pitch-Piano-H","Color-RB-H","Color-RB-L",0,"Color"
4,5,4928,"ONiw3hexIp","Color-8","Color","","","8","Color-RB-L","Color-RB-H","Shape-BK3-H","Shape-BK3-L",1,"Color"
5,6,5205,"ONiw3hexIp","Color-8","Color","","","8","Color-YB-H","Color-YB-L","Affect-SC-L","Affect-SC-H",1,"Color"
6,7,3559,"ONiw3hexIp","Color-8","Color","","","8","Color-RB-L","Color-RB-H","Affect-SC-H","Affect-SC-L",1,"Color"
7,8,6935,"ONiw3hexIp","Color-8","Color","","","8","Affect-SC-H","Affect-SC-L","Color-RY-H","Color-RY-L",0,"Color"
8,9,6288,"ONiw3hexIp","Color-8","Color","","","8","Color-RY-H","Color-RY-L","Speed-SP1-H","Speed-SP1-L",1,"Color"
9,10,4184,"ONiw3hexIp","Color-8","Color","","","8","Color-RG-L","Color-RG-H","Size-Diamonds-L","Size-Diamonds-H",0,"Color"
10,11,3859,"ONiw3hexIp","Color-8","Color","","","8","Color-RB-L","Color-RB-H","Size-Diamonds-H","Size-Diamonds-L",1,"Color"
11,12,2818,"ONiw3hexIp","Color-8","Color","","","8","Color-YB-H","Color-YB-L","Size-Diamonds-L","Size-Diamonds-H",1,"Color"
12,13,4294,"ONiw3hexIp","Color-8","Color","","","8","Color-YB-H","Color-YB-L","Brightness-Diamonds-L","Brightness-Diamonds-H",1,"Color"
13,14,4054,"ONiw3hexIp","Color-8","Color","","","8","Color-YB-H","Color-YB-L","Shape-BK3-L","Shape-BK3-H",0,"Color"
14,15,3032,"ONiw3hexIp","Color-8","Color","","","8","Size-Diamonds-H","Size-Diamonds-L","Color-RY-H","Color-RY-L",0,"Color"
15,16,4257,"ONiw3hexIp","Color-8","Color","","","8","Color-RG-L","Color-RG-H","Shape-BK3-L","Shape-BK3-H",1,"Color"
16,17,6862,"ONiw3hexIp","Color-8","Color","","","8","Size-Diamonds-H","Size-Diamonds-L","Color-YB-L","Color-YB-H",1,"Color"
17,18,4197,"ONiw3hexIp","Color-8","Color","","","8","Color-RG-L","Color-RG-H","Brightness-Diamonds-L","Brightness-Diamonds-H",1,"Color"
18,19,4343,"ONiw3hexIp","Color-8","Color","","","8","Brightness-Diamonds-L","Brightness-Diamonds-H","Color-RB-H","Color-RB-L",0,"Color"
19,20,3652,"ONiw3hexIp","Color-8","Color","","","8","Size-Diamonds-L","Size-Diamonds-H","Color-RB-H","Color-RB-L",1,"Color"
20,21,4094,"ONiw3hexIp","Color-8","Color","","","8","Color-YB-H","Color-YB-L","Speed-SP1-L","Speed-SP1-H",1,"Color"
21,22,5335,"ONiw3hexIp","Color-8","Color","","","8","Pitch-Piano-L","Pitch-Piano-H","Color-RG-L","Color-RG-H",0,"Color"
22,23,8586,"ONiw3hexIp","Color-8","Color","","","8","Color-RG-L","Color-RG-H","Pitch-Piano-L","Pitch-Piano-H",0,"Color"
23,24,3951,"ONiw3hexIp","Color-8","Color","","","8","Speed-SP1-H","Speed-SP1-L","Color-RY-H","Color-RY-L",0,"Color"
24,25,5134,"ONiw3hexIp","Color-8","Color","","","8","Color-RB-L","Color-RB-H","Amp-Pulse-H","Amp-Pulse-L",1,"Color"
25,26,5522,"ONiw3hexIp","Color-8","Color","","","8","Color-RY-H","Color-RY-L","Noise-Piano-H","Noise-Piano-L",0,"Color"
26,27,5324,"ONiw3hexIp","Color-8","Color","","","8","Shape-BK3-L","Shape-BK3-H","Color-RB-H","Color-RB-L",1,"Color"
27,28,4419,"ONiw3hexIp","Color-8","Color","","","8","Noise-Piano-L","Noise-Piano-H","Color-RB-H","Color-RB-L",1,"Color"
28,29,4106,"ONiw3hexIp","Color-8","Color","","","8","Speed-SP1-H","Speed-SP1-L","Color-YB-L","Color-YB-H",1,"Color"
29,30,2730,"ONiw3hexIp","Color-8","Color","","","8","Brightness-Diamonds-L","Brightness-Diamonds-H","Color-RG-L","Color-RG-H",1,"Color"
30,31,6356,"ONiw3hexIp","Color-8","Color","","","8","Color-YB-H","Color-YB-L","Amp-Pulse-L","Amp-Pulse-H",1,"Color"
31,32,4462,"ONiw3hexIp","Color-8","Color","","","8","Size-Diamonds-L","Size-Diamonds-H","Color-RG-L","Color-RG-H",0,"Color"
32,33,10784,"ONiw3hexIp","Color-8","Color","","","8","Color-RB-L","Color-RB-H","Noise-Piano-H","Noise-Piano-L",1,"Color"
33,34,3444,"ONiw3hexIp","Color-8","Color","","","8","Speed-SP1-L","Speed-SP1-H","Color-RG-L","Color-RG-H",0,"Color"
34,35,5381,"ONiw3hexIp","Color-8","Color","","","8","Noise-Piano-H","Noise-Piano-L","Color-YB-L","Color-YB-H",1,"Color"
35,36,5562,"ONiw3hexIp","Color-8","Color","","","8","Color-RY-H","Color-RY-L","Amp-Pulse-H","Amp-Pulse-L",1,"Color"
36,37,3851,"ONiw3hexIp","Color-8","Color","","","8","Affect-SC-L","Affect-SC-H","Color-RB-H","Color-RB-L",1,"Color"
37,38,4475,"ONiw3hexIp","Color-8","Color","","","8","Amp-Pulse-H","Amp-Pulse-L","Color-RY-H","Color-RY-L",0,"Color"
38,39,7691,"ONiw3hexIp","Color-8","Color","","","8","Pitch-Piano-H","Pitch-Piano-L","Color-RY-H","Color-RY-L",1,"Color"
39,40,7557,"ONiw3hexIp","Color-8","Color","","","8","Color-RB-L","Color-RB-H","Pitch-Piano-H","Pitch-Piano-L",0,"Color"
40,41,3537,"ONiw3hexIp","Color-8","Color","","","8","Shape-BK3-L","Shape-BK3-H","Color-RG-L","Color-RG-H",0,"Color"
41,42,5788,"ONiw3hexIp","Color-8","Color","","","8","Color-YB-H","Color-YB-L","Pitch-Piano-L","Pitch-Piano-H",0,"Color"
42,43,4045,"ONiw3hexIp","Color-8","Color","","","8","Speed-SP1-L","Speed-SP1-H","Color-RB-H","Color-RB-L",1,"Color"
43,44,3114,"ONiw3hexIp","Color-8","Color","","","8","Color-RB-L","Color-RB-H","Speed-SP1-H","Speed-SP1-L",1,"Color"
44,45,4645,"ONiw3hexIp","Color-8","Color","","","8","Color-RG-L","Color-RG-H","Amp-Pulse-L","Amp-Pulse-H",0,"Color"
45,46,4440,"ONiw3hexIp","Color-8","Color","","","8","Noise-Piano-H","Noise-Piano-L","Color-RY-H","Color-RY-L",0,"Color"
46,47,5993,"ONiw3hexIp","Color-8","Color","","","8","Shape-BK3-H","Shape-BK3-L","Color-YB-L","Color-YB-H",1,"Color"
47,48,3794,"ONiw3hexIp","Color-8","Color","","","8","Color-RG-L","Color-RG-H","Affect-SC-L","Affect-SC-H",0,"Color"
48,49,4244,"ONiw3hexIp","Color-8","Color","","","8","Color-RG-L","Color-RG-H","Noise-Piano-L","Noise-Piano-H",0,"Color"
49,50,4859,"ONiw3hexIp","Color-8","Color","","","8","Amp-Pulse-L","Amp-Pulse-H","Color-RG-L","Color-RG-H",0,"Color"
50,51,2829,"ONiw3hexIp","Color-8","Color","","","8","Affect-SC-H","Affect-SC-L","Color-YB-L","Color-YB-H",1,"Color"
51,52,4292,"ONiw3hexIp","Color-8","Color","","","8","Brightness-Diamonds-H","Brightness-Diamonds-L","Color-RY-H","Color-RY-L",1,"Color"
52,53,5050,"ONiw3hexIp","Color-8","Color","","","8","Amp-Pulse-H","Amp-Pulse-L","Color-YB-L","Color-YB-H",1,"Color"
53,54,5105,"ONiw3hexIp","Color-8","Color","","","8","Amp-Pulse-L","Amp-Pulse-H","Color-RB-H","Color-RB-L",1,"Color"
54,55,3182,"ONiw3hexIp","Color-8","Color","","","8","Color-RB-L","Color-RB-H","Brightness-Diamonds-H","Brightness-Diamonds-L",0,"Color"
55,56,4331,"ONiw3hexIp","Color-8","Color","","","8","Shape-BK3-H","Shape-BK3-L","Color-RY-H","Color-RY-L",0,"Color"
56,57,6209,"ONiw3hexIp","Color-8","Color","","","8","Pitch-Piano-H","Pitch-Piano-L","Color-YB-L","Color-YB-H",0,"Color"
57,58,4176,"ONiw3hexIp","Color-8","Color","","","8","Color-YB-H","Color-YB-L","Noise-Piano-L","Noise-Piano-H",1,"Color"
58,59,3657,"ONiw3hexIp","Color-8","Color","","","8","Color-RY-H","Color-RY-L","Size-Diamonds-H","Size-Diamonds-L",0,"Color"
59,60,4536,"ONiw3hexIp","Color-8","Color","","","8","Brightness-Diamonds-H","Brightness-Diamonds-L","Color-YB-L","Color-YB-H",0,"Color"
60,61,5989,"ONiw3hexIp","Color-8","Color","","","8","Color-RY-H","Color-RY-L","Pitch-Piano-H","Pitch-Piano-L",1,"Color"
61,62,3407,"ONiw3hexIp","Color-8","Color","","","8","Color-RY-H","Color-RY-L","Brightness-Diamonds-H","Brightness-Diamonds-L",1,"Color"
62,63,3297,"ONiw3hexIp","Color-8","Color","","","8","Color-RY-H","Color-RY-L","Affect-SC-H","Affect-SC-L",0,"Color"
63,64,2915,"ONiw3hexIp","Color-8","Color","","","8","Color-RG-L","Color-RG-H","Speed-SP1-L","Speed-SP1-H",0,"Color"
0,1,2736,"owIbEfd9wA","Color-40","Color","","","40","Color-RB-L","Color-RB-H","Shape-BK2-L","Shape-BK2-H",0,"Color"
1,2,7624,"owIbEfd9wA","Color-40","Color","","","40","Amp-Piano-H","Amp-Piano-L","Color-YB-L","Color-YB-H",0,"Color"
2,3,6212,"owIbEfd9wA","Color-40","Color","","","40","Pitch-Hum-H","Pitch-Hum-L","Color-RG-H","Color-RG-L",1,"Color"
3,4,4580,"owIbEfd9wA","Color-40","Color","","","40","Color-YB-H","Color-YB-L","Pitch-Hum-L","Pitch-Hum-H",0,"Color"
4,5,5862,"owIbEfd9wA","Color-40","Color","","","40","Speed-SP4-H","Speed-SP4-L","Color-RG-H","Color-RG-L",0,"Color"
5,6,4211,"owIbEfd9wA","Color-40","Color","","","40","Noise-Hum-H","Noise-Hum-L","Color-RG-H","Color-RG-L",0,"Color"
6,7,2458,"owIbEfd9wA","Color-40","Color","","","40","Size-Circles-H","Size-Circles-L","Color-YB-L","Color-YB-H",1,"Color"
7,8,7374,"owIbEfd9wA","Color-40","Color","","","40","Color-RB-L","Color-RB-H","Pitch-Hum-L","Pitch-Hum-H",1,"Color"
8,9,2224,"owIbEfd9wA","Color-40","Color","","","40","Size-Circles-L","Size-Circles-H","Color-RY-H","Color-RY-L",0,"Color"
9,10,2468,"owIbEfd9wA","Color-40","Color","","","40","Brightness-Diamonds-H","Brightness-Diamonds-L","Color-YB-L","Color-YB-H",1,"Color"
10,11,3672,"owIbEfd9wA","Color-40","Color","","","40","Color-YB-H","Color-YB-L","Amp-Piano-L","Amp-Piano-H",0,"Color"
11,12,2320,"owIbEfd9wA","Color-40","Color","","","40","Color-RY-L","Color-RY-H","Shape-BK2-H","Shape-BK2-L",1,"Color"
12,13,4228,"owIbEfd9wA","Color-40","Color","","","40","Color-YB-H","Color-YB-L","Noise-Hum-L","Noise-Hum-H",1,"Color"
13,14,2407,"owIbEfd9wA","Color-40","Color","","","40","Size-Circles-L","Size-Circles-H","Color-RB-L","Color-RB-H",1,"Color"
