"DataSet","Subject","Condition","Focal 1","Focal 2","Focal 3","TrialNum","Inducer","Concurrent","Comparison","Response"
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",25,"Brightness","Speed","Brightness-Speed",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",26,"Size","Brightness","Brightness-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",27,"Affect EB","Brightness","Affect EB-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",28,"Amp","Shape","Amp-Shape",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",29,"Shape","Affect PD","Affect PD-Shape",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",30,"Brightness","Pitch","Brightness-Pitch",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",31,"Affect HS","Size","Affect HS-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",32,"Affect HS","Amp","Affect HS-Amp",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",33,"Affect HS","Shape","Affect HS-Shape",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",34,"Amp","Color RB","Amp-Color RB",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",35,"Size","Affect PD","Affect PD-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",36,"Speed","Brightness","Brightness-Speed",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",37,"Speed","Brightness","Brightness-Speed",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",38,"Color RB","Affect SC","Affect SC-Color RB",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",39,"Brightness","Amp","Amp-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",40,"Amp","Noise","Amp-Noise",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",41,"Amp","Color RB","Amp-Color RB",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",42,"Shape","Brightness","Brightness-Shape",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",43,"Affect EB","Brightness","Affect EB-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",44,"Affect EB","Size","Affect EB-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",45,"Amp","Affect PD","Affect PD-Amp",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",46,"Shape","Amp","Amp-Shape",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",47,"Size","Affect SC","Affect SC-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",48,"Affect HS","Pitch","Affect HS-Pitch",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",49,"Size","Amp","Amp-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",50,"Amp","Pitch","Amp-Pitch",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",51,"Speed","Amp","Amp-Speed",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",52,"Brightness","Affect EB","Affect EB-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",53,"Shape","Amp","Amp-Shape",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",54,"Affect EB","Pitch","Affect EB-Pitch",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",55,"Amp","Brightness","Amp-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",56,"Affect EB","Brightness","Affect EB-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",57,"Color RB","Amp","Amp-Color RB",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",58,"Affect EB","Amp","Affect EB-Amp",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",59,"Amp","Shape","Amp-Shape",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",60,"Noise","Brightness","Brightness-Noise",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",61,"Amp","Noise","Amp-Noise",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",62,"Brightness","Amp","Amp-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",63,"Amp","Size","Amp-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",64,"Affect EB","Color RB","Affect EB-Color RB",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",65,"Amp","Brightness","Amp-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",66,"Noise","Brightness","Brightness-Noise",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",67,"Noise","Affect PD","Affect PD-Noise",0
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",68,"Affect EB","Amp","Affect EB-Amp",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",69,"Size","Amp","Amp-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",70,"Color RB","Affect PD","Affect PD-Color RB",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",71,"Brightness","Shape","Brightness-Shape",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",72,"Noise","Amp","Amp-Noise",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",73,"Affect HS","Noise","Affect HS-Noise",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",74,"Size","Brightness","Brightness-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",75,"Pitch","Amp","Amp-Pitch",0
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",76,"Brightness","Color RB","Brightness-Color RB",0
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",77,"Pitch","Brightness","Brightness-Pitch",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",78,"Noise","Affect SC","Affect SC-Noise",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",79,"Brightness","Noise","Brightness-Noise",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",80,"Speed","Amp","Amp-Speed",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",81,"Brightness","Size","Brightness-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",82,"Pitch","Affect PD","Affect PD-Pitch",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",83,"Speed","Affect SC","Affect SC-Speed",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",84,"Affect HS","Brightness","Affect HS-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",85,"Pitch","Affect SC","Affect SC-Pitch",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",86,"Amp","Brightness","Amp-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",87,"Speed","Affect PD","Affect PD-Speed",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",88,"Noise","Amp","Amp-Noise",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",89,"Amp","Affect EB","Affect EB-Amp",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",90,"Amp","Affect SC","Affect SC-Amp",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",91,"Amp","Brightness","Amp-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",92,"Amp","Speed","Amp-Speed",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",93,"Brightness","Amp","Amp-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",94,"Brightness","Size","Brightness-Size",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",95,"Brightness","Affect SC","Affect SC-Brightness",1
"Pilot","4EYlfayMb2","Brightness-Amp-Affect-9","Brightness","Amp","Affect",96,"Brightness","Pitch","Brightness-Pitch",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",1,"Shape","Color RB","Color RB-Shape",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",2,"Speed","Brightness","Brightness-Speed",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",3,"Brightness","Shape","Brightness-Shape",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",4,"Brightness","Color RY","Brightness-Color RY",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",5,"Noise","Color YB","Color YB-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",6,"Color RY","Brightness","Brightness-Color RY",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",7,"Brightness","Amp","Amp-Brightness",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",8,"Brightness","Affect HS","Affect HS-Brightness",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",9,"Affect HS","Noise","Affect HS-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",10,"Noise","Affect HS","Affect HS-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",11,"Color RY","Size","Color RY-Size",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",12,"Shape","Brightness","Brightness-Shape",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",13,"Noise","Size","Noise-Size",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",14,"Brightness","Noise","Brightness-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",15,"Color RY","Pitch","Color RY-Pitch",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",16,"Size","Color RB","Color RB-Size",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",17,"Size","Brightness","Brightness-Size",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",18,"Brightness","Speed","Brightness-Speed",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",19,"Brightness","Pitch","Brightness-Pitch",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",20,"Noise","Shape","Noise-Shape",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",21,"Color RY","Amp","Amp-Color RY",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",22,"Pitch","Noise","Noise-Pitch",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",23,"Noise","Affect HS","Affect HS-Noise",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",24,"Speed","Noise","Noise-Speed",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",25,"Pitch","Color YB","Color YB-Pitch",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",26,"Affect HS","Brightness","Affect HS-Brightness",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",27,"Noise","Speed","Noise-Speed",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",28,"Noise","Brightness","Brightness-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",29,"Size","Color YB","Color YB-Size",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",30,"Noise","Color RY","Color RY-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",31,"Color RG","Size","Color RG-Size",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",32,"Noise","Color RY","Color RY-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",33,"Noise","Amp","Amp-Noise",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",34,"Color RG","Shape","Color RG-Shape",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",35,"Color RG","Pitch","Color RG-Pitch",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",36,"Brightness","Size","Brightness-Size",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",37,"Affect HS","Brightness","Affect HS-Brightness",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",38,"Size","Noise","Noise-Size",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",39,"Noise","Pitch","Noise-Pitch",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",40,"Brightness","Speed","Brightness-Speed",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",41,"Color RY","Noise","Color RY-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",42,"Noise","Shape","Noise-Shape",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",43,"Brightness","Pitch","Brightness-Pitch",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",44,"Size","Noise","Noise-Size",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",45,"Brightness","Color RB","Brightness-Color RB",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",46,"Color RY","Brightness","Brightness-Color RY",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",47,"Amp","Color RB","Amp-Color RB",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",48,"Brightness","Shape","Brightness-Shape",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",49,"Pitch","Brightness","Brightness-Pitch",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",50,"Color RY","Noise","Color RY-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",51,"Brightness","Noise","Brightness-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",52,"Noise","Size","Noise-Size",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",53,"Noise","Color RB","Color RB-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",54,"Amp","Brightness","Amp-Brightness",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",55,"Brightness","Noise","Brightness-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",56,"Pitch","Color RB","Color RB-Pitch",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",57,"Noise","Pitch","Noise-Pitch",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",58,"Brightness","Color YB","Brightness-Color YB",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",59,"Shape","Noise","Noise-Shape",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",60,"Amp","Noise","Amp-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",61,"Color RY","Brightness","Brightness-Color RY",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",62,"Speed","Color YB","Color YB-Speed",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",63,"Brightness","Amp","Amp-Brightness",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",64,"Affect HS","Noise","Affect HS-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",65,"Color RG","Brightness","Brightness-Color RG",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",66,"Color RG","Affect HS","Affect HS-Color RG",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",67,"Affect HS","Color RB","Affect HS-Color RB",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",68,"Amp","Brightness","Amp-Brightness",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",69,"Brightness","Color RY","Brightness-Color RY",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",70,"Brightness","Noise","Brightness-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",71,"Color RG","Speed","Color RG-Speed",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",72,"Noise","Amp","Amp-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",73,"Pitch","Noise","Noise-Pitch",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",74,"Amp","Noise","Amp-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",75,"Pitch","Brightness","Brightness-Pitch",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",76,"Affect HS","Color YB","Affect HS-Color YB",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",77,"Noise","Brightness","Brightness-Noise",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",78,"Amp","Color YB","Amp-Color YB",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",79,"Shape","Noise","Noise-Shape",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",80,"Color RG","Noise","Color RG-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",81,"Brightness","Size","Brightness-Size",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",82,"Noise","Brightness","Brightness-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",83,"Color RG","Amp","Amp-Color RG",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",84,"Noise","Speed","Noise-Speed",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",85,"Size","Brightness","Brightness-Size",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",86,"Color RY","Shape","Color RY-Shape",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",87,"Color RY","Noise","Color RY-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",88,"Speed","Color RB","Color RB-Speed",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",89,"Speed","Noise","Noise-Speed",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",90,"Shape","Brightness","Brightness-Shape",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",91,"Brightness","Affect HS","Affect HS-Brightness",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",92,"Color RY","Affect HS","Affect HS-Color RY",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",93,"Color RY","Speed","Color RY-Speed",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",94,"Noise","Brightness","Brightness-Noise",0
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",95,"Speed","Brightness","Brightness-Speed",1
"Pilot","5eNXA6XYSE","Noise-Brightness-Color-6","Noise","Brightness","Color",96,"Shape","Color YB","Color YB-Shape",0
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",1,"Size","Affect HS","Affect HS-Size",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",2,"Affect SC","Noise","Affect SC-Noise",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",3,"Speed","Brightness","Brightness-Speed",0
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",4,"Amp","Affect PD","Affect PD-Amp",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",5,"Brightness","Shape","Brightness-Shape",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",6,"Pitch","Amp","Amp-Pitch",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",7,"Amp","Size","Amp-Size",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",8,"Pitch","Amp","Amp-Pitch",0
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",9,"Brightness","Amp","Amp-Brightness",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",10,"Color RG","Brightness","Brightness-Color RG",0
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",11,"Brightness","Color RG","Brightness-Color RG",0
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",12,"Affect SC","Color RG","Affect SC-Color RG",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",13,"Shape","Amp","Amp-Shape",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",14,"Brightness","Color RG","Brightness-Color RG",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",15,"Noise","Brightness","Brightness-Noise",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",16,"Color RG","Amp","Amp-Color RG",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",17,"Size","Brightness","Brightness-Size",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",18,"Speed","Amp","Amp-Speed",0
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",19,"Speed","Affect HS","Affect HS-Speed",1
"Pilot","5Iv1RE0roc","Brightness-Amp-Affect-7","Brightness","Amp","Affect",20,"Affect SC","Amp","Affect SC-Amp",1
